municipio;codEstacao;uf;nomeEstacao;latitude;longitude;data;hora;valorMedida
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;12:20:00;0
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;13:20:00;0
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;14:20:00;0
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;15:20:00;0
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;16:20:00;0
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;17:20:00;0
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;18:20:00;0
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;19:20:00;0
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;20:20:00;0
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;21:20:00;0
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;22:20:00;0
PETRÓPOLIS;330390612A;RJ;Independência2;-43,209;-22,548;31/01/2021;23:20:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;10:50:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;11:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;12:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;13:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;15:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;16:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;17:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;18:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;19:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;20:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;21:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;05/01/2021;22:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;07/01/2021;10:30:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;07/01/2021;11:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;07/01/2021;12:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;07/01/2021;13:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;07/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;07/01/2021;15:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;07/01/2021;16:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;07/01/2021;17:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;07/01/2021;18:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;07/01/2021;19:30:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;07/01/2021;20:40:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;08/01/2021;10:40:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;08/01/2021;11:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;08/01/2021;12:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;08/01/2021;13:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;08/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;08/01/2021;15:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;08/01/2021;16:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;08/01/2021;17:20:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;08/01/2021;18:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;08/01/2021;19:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;09/01/2021;10:20:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;09/01/2021;11:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;09/01/2021;12:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;09/01/2021;13:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;09/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;09/01/2021;15:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;09/01/2021;16:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;09/01/2021;17:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;09/01/2021;18:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;09/01/2021;19:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;10/01/2021;10:40:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;10/01/2021;11:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;10/01/2021;12:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;10/01/2021;13:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;10/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;10/01/2021;15:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;10/01/2021;16:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;10/01/2021;17:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;10/01/2021;18:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;11/01/2021;11:00:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;11/01/2021;11:20:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;11/01/2021;12:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;11/01/2021;14:00:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;11/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;11/01/2021;15:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;11/01/2021;16:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;11/01/2021;17:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;11/01/2021;18:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;11/01/2021;19:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;11/01/2021;20:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;12/01/2021;15:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;12/01/2021;16:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;12/01/2021;17:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;13/01/2021;14:20:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;14/01/2021;13:30:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;14/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;15/01/2021;12:30:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;15/01/2021;13:30:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;16/01/2021;12:50:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;17/01/2021;14:20:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;20/01/2021;12:20:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;20/01/2021;13:40:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;21/01/2021;15:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;22/01/2021;13:40:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;22/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;23/01/2021;12:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;23/01/2021;14:50:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;25/01/2021;16:00:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;25/01/2021;16:50:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;26/01/2021;12:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;26/01/2021;13:40:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;26/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;26/01/2021;15:50:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;27/01/2021;11:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;27/01/2021;13:00:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;27/01/2021;13:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;27/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;27/01/2021;16:20:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;29/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;30/01/2021;12:30:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;30/01/2021;14:00:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;30/01/2021;14:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;30/01/2021;15:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;31/01/2021;11:30:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;31/01/2021;13:10:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;31/01/2021;15:40:00;0
PETRÓPOLIS;330390613A;RJ;CIEP Brizolão 281;-43,076;-22,258;31/01/2021;16:10:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;00:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;01:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;02:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;03:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;04:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;05:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;06:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;07:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;08:20:00;0,2
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;09:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;10:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;11:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;12:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;13:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;14:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;15:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;16:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;17:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;18:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;19:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;20:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;21:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;22:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;01/01/2021;23:20:00;0,2
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;00:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;01:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;02:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;03:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;04:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;05:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;06:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;07:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;08:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;09:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;10:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;11:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;12:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;13:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;14:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;15:10:00;0,2
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;15:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;16:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;17:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;18:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;19:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;20:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;21:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;22:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;02/01/2021;23:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;00:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;01:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;02:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;03:00:00;0,2
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;03:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;04:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;05:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;06:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;07:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;08:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;09:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;10:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;11:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;12:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;13:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;14:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;14:50:00;0,2
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;15:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;16:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;17:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;18:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;19:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;20:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;21:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;22:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;03/01/2021;23:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;00:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;01:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;02:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;03:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;04:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;05:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;05:30:00;0,2
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;06:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;07:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;08:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;09:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;10:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;11:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;12:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;13:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;14:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;15:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;16:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;17:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;18:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;19:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;20:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;21:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;22:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;04/01/2021;23:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;00:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;01:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;02:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;03:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;04:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;05:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;05:40:00;0,2
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;06:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;07:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;08:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;09:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;10:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;11:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;12:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;13:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;14:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;15:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;16:00:00;0,2
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;16:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;17:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;18:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;19:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;20:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;21:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;22:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;05/01/2021;23:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;06/01/2021;00:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;06/01/2021;01:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;06/01/2021;02:00:00;0,2
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;06/01/2021;02:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;06/01/2021;03:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;06/01/2021;04:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;06/01/2021;05:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;06/01/2021;06:20:00;0
PETRÓPOLIS;330390614A;RJ;CIEP Brizolão137;-43,143;-22,454;06/01/2021;07:20:00;0
